url,status
https://gintzi.graphics/wp-content/plugins/background-image-cropper/55ff90fc4d.php,Success
https://aapulkee.org/0e72a39930.php,Success
https://cliniconceito.com.br/wp-content/plugins/wp-automatic/955adeb262.php,Success
https://reklameplus.me/wp-admin/2442f61e62.php,Success
http://clousetgalons.fr/ca26b4391e.php,Failed (Status code: 404)
http://3bsfg.agrif.bg.ac.rs/sites/default/files/e6102c071e.php,Success
http://collaroyacupunctureclinic.com.au/sites/default/files/9890a42857.php,Success
http://installationen-jakob.at/cache/201d5d07b1.php,Failed (Status code: 404)
https://relaunch.tavira.info/assets/images/bfbbaed42b.php,Error: HTTPSConnectionPool(host='relaunch.tavira.info', port=443): Max retries exceeded with url: /assets/images/bfbbaed42b.php (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:1129)')))
http://amazontour.tur.br/57053922be.php,Success
http://lamaisondulait.com/wp-content/uploads/2024/10/b19b1bfeae.php,Success
http://otel.tatar/assets/images/4a0af4053c.php,Failed (Status code: 404)
https://experts-ecc.com/fb4b37e844.php,Failed (Status code: 403)
http://atparts.store/bitrix/admin/027459e41c.php,Success
https://relaunch.tavira.info/image/background-image-cropper/bfbbaed42b.php,Error: HTTPSConnectionPool(host='relaunch.tavira.info', port=443): Max retries exceeded with url: /image/background-image-cropper/bfbbaed42b.php (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:1129)')))
https://brightfuturefoundation.org/bf46bb8475.php,Failed (Status code: 406)
https://verstandresources.com/wp-content/plugins/backup-backup/includes/5a7c92e05f.php,Error: ('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))
http://insadjustingtools.com/wp-content/plugins/wp-automatic/3425ba0769.php,Failed (Status code: 406)
https://best-alliance.com/wp-content/uploads/wpr-addons/forms/60a648ae99.php,Success
https://karynnkrillweinstein.com/wp-admin/274c0c2540.php,Failed (Status code: 406)
http://ecobrasil.eco.br/bbd397f8fa.php,Failed (Status code: 404)
https://kerodoce.com.br/ab6e8d4e9a.php,Failed (Status code: 406)
http://chiangmaigolftours.com/wp-content/uploads/2024/11/0d0689f87d.php,Failed (Status code: 404)
https://javniservis.me/assets/images/0e789645f5.php,Success
https://yritys.store/bad2c06e39.php,Success
http://egidijausmetalas.lt/cache/5f33dfa9d6.php,Failed (Status code: 404)
https://trofino.das.ufsc.br/eb3ad33ed3.php,Error: HTTPSConnectionPool(host='trofino.das.ufsc.br', port=443): Max retries exceeded with url: /eb3ad33ed3.php (Caused by SSLError(SSLCertVerificationError(1, "[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'trofino.das.ufsc.br'. (_ssl.c:1129)")))
https://experts-ecc.com/2e3d9eef62.php,Failed (Status code: 403)
https://maisbrazucas.com.br/wp-content/uploads/wpr-addons/forms/69292a331c.php,Success
https://dakrea.com/wp-content/themes/twentytwentytwo/5e88e7852c.php,Success
https://best-alliance.com/wp-content/uploads/wpr-addons/forms/fd7a287d4e.php,Success
https://xn--uisz2btn222c2k5b.tw/wp-content/plugins/background-image-cropper/f58c3a3830.php,Failed (Status code: 403)
https://emilmontas.com/wp-content/uploads/elementor/forms/0/temp/click/8e8cd3a835.php,Success
https://correo.xulsoft.com.mx/wp-content/plugins/background-image-cropper/80df5122e7.php,Failed (Status code: 406)
https://jun886.live/assets/images/6113d2993f.php,Success
http://defereggental.at/media/com_acym/images/thumbnails/a7bfc0c867.php,Failed (Status code: 404)
https://bellyknowsbest.space/wp-content/uploads/17331d0282.php,Failed (Status code: 406)
https://new.artedaterra.pt/wp-content/plugins/backup-backup/includes/e5fe7cbc68.php,Error: HTTPSConnectionPool(host='new.artedaterra.pt', port=443): Max retries exceeded with url: /wp-content/plugins/backup-backup/includes/e5fe7cbc68.php (Caused by SSLError(SSLCertVerificationError(1, "[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'new.artedaterra.pt'. (_ssl.c:1129)")))
http://wp.hraben.com/7c1f82a105.php,Success
https://gssemalta2023.mt/wp-content/themes/twentytwentytwo/2fa43f45a5.php,Failed (Status code: 403)
http://dev.rohanbloomfoundation.org/assets/images/0b5122e938.php,Success
https://dev.jimiagency.net/5bcbbad893.php,Success
https://mysuperparis.com/4c95f30282.php,Error: HTTPSConnectionPool(host='mysuperparis.com', port=443): Max retries exceeded with url: /4c95f30282.php (Caused by SSLError(SSLCertVerificationError(1, "[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'mysuperparis.com'. (_ssl.c:1129)")))
https://gintzi.graphics/wp-content/plugins/background-image-cropper/befc2a077e.php,Success
http://thismomentwedding.com/assets/images/ce8a2e48aa.php,Success
https://angelidicochabamba.org/wp-admin/340e94d2df.php,Failed (Status code: 404)
https://inmediapros.com/8105267168.php,Failed (Status code: 406)
https://paroledeviequebec.com/assets/images/92b9da56c7.php,Failed (Status code: 406)
https://stark.vim3dexpo.com/bitrix/admin/58d1d069b6.php,Success
https://paritariocaravaggio.altervista.org/wp-content/uploads/wpr-addons/forms/7d0863d07e.php,Success
https://giuliamilesi.altervista.org/wp-content/uploads/wpr-addons/forms/858a3c78f4.php,Success
https://www.infobitcomputer.it/modules/simpleimportproduct/e7f651acb2.php,Success
https://sps-wholesale.com/f26388df94.php,Failed (Status code: 500)
https://gharelu-nuskhe.com/wp-content/plugins/wp-automatic/9e24edbebf.php,Success
https://www.khabarsahihai.com/2aa9d884d4.php,Success
https://www.khabarsahihai.com/assets/images/2aa9d884d4.php,Success
https://npp-salyut.ru/07311fc035.php,Failed (Status code: 502)
https://wiki.ebprints.com/sites/default/files/c87d2a126b.php,Success
http://galiro.degromiest.nl/wp-admin/d875272144.php,Failed (Status code: 406)
https://carlottabadoni.altervista.org/wp-content/uploads/wpr-addons/forms/8b9cc85233.php,Success
https://www.findthirtyeveryday.com.au/wp-content/uploads/53f7702a59.php,Error: HTTPSConnectionPool(host='www.findthirtyeveryday.com.au', port=443): Read timed out. (read timeout=5)
https://unabuenatierra.org/wp-admin/cd3bb8f891.php,Failed (Status code: 406)
https://oktoberglueck.de/wp-content/plugins/background-image-cropper/8e210971b4.php,Failed (Status code: 404)
https://roimktstrategies.com/bb0a930b23.php,Error: HTTPSConnectionPool(host='roimktstrategies.com', port=443): Max retries exceeded with url: /bb0a930b23.php (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)')))
https://lexaweb2.lexapay.my/wp-content/uploads/2024/08/05d3499b5a.php,Error: HTTPSConnectionPool(host='lexaweb2.lexapay.my', port=443): Max retries exceeded with url: /wp-content/uploads/2024/08/05d3499b5a.php (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)')))
http://roomroom.com.cn/sites/default/files/fb5f42047e.php,Success
https://atoria.io/3c2c6aa889.php,Error: HTTPSConnectionPool(host='atoria.io', port=443): Max retries exceeded with url: /3c2c6aa889.php (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)')))
https://sapio.cloud/admin/view/stylesheet/b70b622b97.php,Success
https://angelidicochabamba.org/assets/images/340e94d2df.php,Failed (Status code: 404)
https://lellek.rubicon.katowice.pl/e38fca83bf.php,Error: HTTPSConnectionPool(host='lellek.rubicon.katowice.pl', port=443): Max retries exceeded with url: /e38fca83bf.php (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1129)')))
https://kkm74.ru/bitrix/admin/3bbb388c56.php,Error: Exceeded 30 redirects.
https://safanououali.altervista.org/wp-content/uploads/wpr-addons/forms/f28b38b561.php,Success
https://sporsha.org/wp-admin/9d0909c4e0.php,Failed (Status code: 406)
https://dev.rohanbloomfoundation.org/wp-admin/0b5122e938.php,Success
http://odamodontologia.com/sites/default/files/03ea51d941.php,Failed (Status code: 500)
https://domberi.com/daba9ec805.php,Error: HTTPSConnectionPool(host='domberi.com', port=443): Max retries exceeded with url: /daba9ec805.php (Caused by SSLError(SSLCertVerificationError(1, "[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'domberi.com'. (_ssl.c:1129)")))
https://www.jobkovich.com/wp-content/uploads/c1388c3c66.php,Failed (Status code: 403)
https://tonymasonmusic.com/3c20088162.php,Failed (Status code: 406)
https://splashfm.eu/wp-admin/33904ba72f.php,Failed (Status code: 403)
https://catukltd.co.uk/wp-content/plugins/background-image-cropper/b23567dd56.php,Failed (Status code: 404)
https://test.brothersacademy.org/wp-admin/f78ae9910e.php,Failed (Status code: 406)
https://ideascloud.in/assets/images/a9e1644d94.php,Failed (Status code: 404)
http://h174243.srv22.test-hf.su/assets/images/d6b58098b2.php,Success
http://thismomentwedding.com/assets/images/960a1f5d83.php,Success
https://aapulkee.org/63ec12cb61.php,Success
https://fashion1stop.com/admin/view/stylesheet/df9c27b969.php,Failed (Status code: 404)
https://saveasolefoundation.org/934f8be658.php,Failed (Status code: 406)
https://www.infobitcomputer.it/modules/simpleimportproduct/666cec106b.php,Success
http://alinas.me/media/com_acym/images/thumbnails/b2e13ee933.php,Failed (Status code: 404)
https://philtbsociety.org/6496309534.php,Success
http://echo-group.biz/assets/images/3d35b0c473.php,Success
http://vasamsterdam.nl/assets/images/ef2298c493.php,Failed (Status code: 404)
https://topproductsbasket.net/wp-content/plugins/background-image-cropper/17027db643.php,Error: HTTPSConnectionPool(host='topproductsbasket.net', port=443): Max retries exceeded with url: /wp-content/plugins/background-image-cropper/17027db643.php (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)')))
https://demo.jeffersonaction.org/assets/images/7fb46b0483.php,Failed (Status code: 406)
http://bettaservice.com/assets/images/c9822523c6.php,Error: HTTPSConnectionPool(host='bs24.com.uaassets', port=443): Max retries exceeded with url: /images/c9822523c6.php (Caused by NameResolutionError("<urllib3.connection.HTTPSConnection object at 0x7fe318248460>: Failed to resolve 'bs24.com.uaassets' ([Errno 8] nodename nor servname provided, or not known)"))
https://lvmini.com/admin/view/stylesheet/47b759b003.php,Failed (Status code: 404)
http://amazontour.tur.br/f60b41dc71.php,Success
https://tech-follow.com/wp-content/uploads/2024/10/85e4a038a6.php,Success
https://tech-follow.com/wp-content/plugins/wp-automatic/4e4ebf310d.php,Success
https://bynounah.com/admin/view/stylesheet/5521d088e6.php,Success
https://in-vog.com/admin/view/stylesheet/aa8c31ae44.php,Failed (Status code: 404)
https://ecofishgroup.ru/8a94ceb88f.php,Error: HTTPSConnectionPool(host='ecofishgroup.ru', port=443): Max retries exceeded with url: /8a94ceb88f.php (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7fe3183e8520>, 'Connection to ecofishgroup.ru timed out. (connect timeout=5)'))
https://southwesternchristiancenter.com/wp-content/uploads/cd1c6933b8.php,Failed (Status code: 404)
https://dsclo.shop/admin/view/stylesheet/a1daa9583c.php,Success
https://tech-follow.com/wp-content/plugins/wp-automatic/85e4a038a6.php,Success
https://old.ibdciencia.com/modules/simpleimportproduct/b9af1070e2.php,Success
https://southwesternchristiancenter.com/assets/images/cd1c6933b8.php,Failed (Status code: 404)
https://rondadixon4judge.com/wp-admin/31e7bc85ea.php,Success
http://dvscai.org/wp-admin/7ad89a8f0a.php,Success
http://venofile.charleshb.com/assets/images/0733162a08.php,Failed (Status code: 406)
https://healthsmobile.com/wp-admin/7c85028205.php,Success
https://tdelecond.ru/bitrix/admin/e47ea8fa16.php,Error: HTTPSConnectionPool(host='tdelecond.ru', port=443): Read timed out. (read timeout=5)
https://serviciosaereosmex.com/wp-content/uploads/e89a3844e9.php,Failed (Status code: 406)
http://greenhouse.aua.gr/cache/2bd64a989a.php,Success
http://new.anarcp.nl/media/com_acym/images/thumbnails/c275b6c84c.php,Success
http://gfmt.dimai.unifi.it/75e2b3a823.php,Failed (Status code: 500)
http://rogerbaker.net/modules/mod_ariimageslidersa/45bf90187f.php,Success
http://sammyforcitycouncil.com/b336b58450.php,Failed (Status code: 406)
http://www.thalesfu.com/assets/images/765c1b41d3.php,Success
http://flashnewsnow.news/wp-content/plugins/background-image-cropper/eb7f7865cb.php,Failed (Status code: 404)
http://esunna.unicen.edu.ar/sites/default/files/d16d0f171a.php,Failed (Status code: 404)
https://baskavoda.com/media/com_acym/images/thumbnails/8ceff98fe2.php,Failed (Status code: 404)
http://3sxti.com/assets/images/abdeea8400.php,Failed (Status code: 406)
https://djxinh.com/wp-content/themes/twentytwentytwo/eff76b4666.php,Success
https://marketturu.com/39157c2ed3.php,Failed (Status code: 404)
http://mooobility.com/assets/images/01aca5582a.php,Success
http://thismomentwedding.com/assets/images/e5012429ac.php,Success
http://chiangmaigolftours.com/wp-content/uploads/2024/11/95439e8978.php,Success
http://thebassconnection.com/wp-content/uploads/2c6aa3bf23.php,Success
http://budismotantrico.com/5dad62355f.php,Success
https://stoneagestone.cn/admin/view/stylesheet/91e0edc90f.php,Failed (Status code: 404)
https://kerodoce.com.br/50385614e5.php,Failed (Status code: 406)
https://www.erlebtravel.com/wp-content/plugins/wp-automatic/e913f8f9aa.php,Error: HTTPSConnectionPool(host='www.erlebtravel.com', port=443): Max retries exceeded with url: /wp-content/plugins/wp-automatic/e913f8f9aa.php (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)')))
https://mercuryrisingfinancial.com/wp-content/uploads/wpr-addons/forms/91741ebc71.php,Failed (Status code: 406)
https://www.trancegoa.net/125d976b06.php,Failed (Status code: 403)
http://davst.com/wp-content/uploads/2023/05/0a8e86a337.php,Success
https://mealcold.com/assets/images/8bd34a7a01.php,Error: HTTPSConnectionPool(host='mealcold.com', port=443): Read timed out. (read timeout=5)
https://brightfuturefoundation.org/85b28a1c1e.php,Failed (Status code: 406)
https://lexaweb2.lexapay.my/wp-content/uploads/2024/08/e395a1c959.php,Error: HTTPSConnectionPool(host='lexaweb2.lexapay.my', port=443): Max retries exceeded with url: /wp-content/uploads/2024/08/e395a1c959.php (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)')))
https://amribeau.com/wp-content/plugins/background-image-cropper/87853c08f9.php,Success
http://vfib-ludwigshafen.de/wp-content/uploads/a1be567b9a.php,Success
https://cliniconceito.com.br/wp-content/plugins/wp-automatic/685804d3d6.php,Success
http://sitetest.irenetcora.com/13b881750b.php,Success
https://saveasolefoundation.org/66de224a8e.php,Failed (Status code: 406)
http://khidmah.app/1447cc10fe.php,Failed (Status code: 404)
http://kcjaguar.ch/4631d5986d.php,Success
http://MGIG.seedtraining.org/assets/images/0a65cad865.php,Failed (Status code: 406)
http://mooobility.com/assets/images/1778f644c4.php,Success
http://collaroyacupunctureclinic.com.au/sites/default/files/5374cf15c9.php,Success
https://new.artedaterra.pt/wp-content/plugins/backup-backup/includes/9d226b5826.php,Error: HTTPSConnectionPool(host='new.artedaterra.pt', port=443): Max retries exceeded with url: /wp-content/plugins/backup-backup/includes/9d226b5826.php (Caused by SSLError(SSLCertVerificationError(1, "[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'new.artedaterra.pt'. (_ssl.c:1129)")))
https://www.trancegoa.net/6ce39e5df2.php,Failed (Status code: 403)
https://englemond.com/wp-content/uploads/englemond/f263a0fd36.php,Failed (Status code: 403)
https://domberi.com/ec58d9d070.php,Error: HTTPSConnectionPool(host='domberi.com', port=443): Max retries exceeded with url: /ec58d9d070.php (Caused by SSLError(SSLCertVerificationError(1, "[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'domberi.com'. (_ssl.c:1129)")))
https://xn--80aegpbannxkr.xn--p1ai/assets/images/3c1a25e9ec.php,Error: HTTPSConnectionPool(host='xn--80aegpbannxkr.xn--p1ai', port=443): Read timed out. (read timeout=5)
http://atparts.store/bitrix/admin/77086e7e54.php,Success
http://insadjustingtools.com/wp-content/plugins/wp-automatic/f07c9e7747.php,Failed (Status code: 406)
https://socialbest.ir/wp-content/plugins/background-image-cropper/655f898f0b.php,Success
http://onenessconsulting.co/wp-content/uploads/wpr-addons/forms/a2f376d5e2.php,Success
https://amribeau.com/wp-content/plugins/background-image-cropper/655b0592a2.php,Success
https://topbrandafrica.com/wp-content/uploads/elementor/forms/0/temp/click/d227144697.php,Success
http://ae-leathergoods.com/ea74c818ab.php,Success
https://bellyknowsbest.space/wp-content/uploads/53f018ee01.php,Failed (Status code: 406)
http://info.erpas.lt/cache/ea2d45717b.php,Error: HTTPConnectionPool(host='info.erpas.lt', port=80): Max retries exceeded with url: /cache/ea2d45717b.php (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fe31822f610>, 'Connection to info.erpas.lt timed out. (connect timeout=5)'))
https://perftrust.org/wp-admin/3237c6f547.php,Success
http://asyraafamran.com/wp-content/uploads/07bf6d29af.php,Error: HTTPConnectionPool(host='www.asyraafamran.com', port=80): Max retries exceeded with url: /wp-content/uploads/07bf6d29af.php (Caused by NameResolutionError("<urllib3.connection.HTTPConnection object at 0x7fe30807f370>: Failed to resolve 'www.asyraafamran.com' ([Errno 8] nodename nor servname provided, or not known)"))
http://collaroyacupunctureclinic.com.au/sites/default/files/865b58865f.php,Success
https://best-alliance.com/wp-content/uploads/wpr-addons/forms/c76a400c95.php,Success
https://gssemalta2023.mt/wp-content/themes/twentytwentytwo/56c950ae77.php,Failed (Status code: 403)
https://inpiazza.online/wp-admin/f6c0ffe647.php,Failed (Status code: 404)
https://saveasolefoundation.org/57adb1e674.php,Failed (Status code: 406)
https://barann.co/wp-content/uploads/wpr-addons/forms/a644d64f46.php,Success
http://flashnewsnow.news/wp-content/plugins/background-image-cropper/ed54fa129e.php,Failed (Status code: 404)
https://kerodoce.com.br/810e47054d.php,Failed (Status code: 406)
https://www.sridurgatemple.com/wp-content/uploads/1676622747.php,Success
http://3rhandymanservices.com/assets/images/cafb0f9c50.php,Failed (Status code: 406)
http://premiumbody.eu/wp-content/uploads/wpr-addons/forms/8a8bcfb6b9.php,Success
http://iws.net.ua/assets/images/ecc40dd5a5.php,Failed (Status code: 404)
http://vesnyanka.kiev.ua/wp-content/plugins/background-image-cropper/4b5a974d60.php,Success
https://wiki.ebprints.com/5bb851d73e.php,Success
https://makingdisciplesmentoring.org/3cbfa7b4a6.php,Failed (Status code: 403)
https://topproductsbasket.net/wp-content/plugins/background-image-cropper/0abf202fdb.php,Error: HTTPSConnectionPool(host='topproductsbasket.net', port=443): Max retries exceeded with url: /wp-content/plugins/background-image-cropper/0abf202fdb.php (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)')))
https://navantazhuvach.com/assets/images/94479d8b9d.php,Failed (Status code: 403)
https://esportfriends.de/wp-content/uploads/2023/07/9b41c68f98.php,Failed (Status code: 403)
https://emilmontas.com/wp-content/uploads/elementor/forms/0/temp/click/3589de87bb.php,Success
https://alegarofalo.com/wp-content/uploads/elementor/custom-icons/-1/2eb5ddf7d5.php,Failed (Status code: 403)
https://yritys.store/435a71652a.php,Success
https://promptgptengineer.com/wp-content/plugins/background-image-cropper/e2fe897cab.php,Error: HTTPSConnectionPool(host='promptgptengineer.com', port=443): Max retries exceeded with url: /wp-content/plugins/background-image-cropper/e2fe897cab.php (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)')))
https://casite-706988.cloudaccess.net/assets/images/73bf312296.php,Success
https://metallk.com:443/d6d307a870.php,Failed (Status code: 404)
https://esilastana.curs.kz/assets/images/72855a68c9.php,Failed (Status code: 403)
https://xn--badminton-berwald-c3b.de/wp-content/uploads/wpr-addons/forms/52ed235acd.php,Failed (Status code: 403)
https://opt.luxilum.by/assets/images/d56c9f2561.php,Success
http://thanhtannoodle.com/assets/images/cd6de2db5d.php,Failed (Status code: 403)
https://c-service.me/1f26d62365.php,Success
https://hifpras.com/wp-content/uploads/a1ae0f2cf2.php,Success
http://old.lprazvitie.by/assets/images/6085b60da1.php,Success
https://dambakolapatunapilgrimsrest.lk/assets/images/532b31da95.php,Success
https://xn--uisz2btn222c2k5b.tw/wp-content/plugins/background-image-cropper/794e6ae9ba.php,Failed (Status code: 403)
https://domberi.com/5945232826.php,Error: HTTPSConnectionPool(host='domberi.com', port=443): Max retries exceeded with url: /5945232826.php (Caused by SSLError(SSLCertVerificationError(1, "[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'domberi.com'. (_ssl.c:1129)")))
https://xn--bndnis-gegen-depression-halle-magdeburg-0be.de/wp-content/uploads/7cd2adaf38.php,Success
https://mkdesign1.de/wp-content/uploads/2023/07/2cbf8655dd.php,Success
https://muslimin-ev.de/wp-content/uploads/71de64bc95.php,Success
http://skt-event.com/bitrix/admin/6cd590616b.php,Success
https://arsu.curs.kz/assets/images/6a0f8e7d7f.php,Error: HTTPSConnectionPool(host='arsu.curs.kz', port=443): Max retries exceeded with url: /assets/images/6a0f8e7d7f.php (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)')))
http://intranet.financiacapital.net/sites/default/files/3957a64e59.php,Failed (Status code: 404)
https://coachingo.ir/3f29361fac.php,Failed (Status code: 403)
https://ead2.sestsenat.org.br/cache/9d07b21628.php,Error: HTTPSConnectionPool(host='ead2.sestsenat.org.br', port=443): Read timed out. (read timeout=5)
https://alegarofalo.com/wp-content/uploads/elementor/custom-icons/-1/565c0d0179.php,Failed (Status code: 403)
https://xn--uisz2btn222c2k5b.tw/wp-content/plugins/background-image-cropper/2fb7c914b6.php,Failed (Status code: 403)
https://gintzi.graphics/wp-content/plugins/background-image-cropper/989f46195d.php,Success
http://otel.tatar/453031d98d.php,Failed (Status code: 404)
https://reachengageconvert.neatinteractive.com/ade8bdc146.php,Error: HTTPSConnectionPool(host='reachengageconvert.neatinteractive.com', port=443): Max retries exceeded with url: /ade8bdc146.php (Caused by SSLError(SSLCertVerificationError(1, "[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'reachengageconvert.neatinteractive.com'. (_ssl.c:1129)")))
https://unco.club/e3fa98dc5e.php,Error: HTTPSConnectionPool(host='unco.club', port=443): Max retries exceeded with url: /e3fa98dc5e.php (Caused by SSLError(SSLCertVerificationError(1, "[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'unco.club'. (_ssl.c:1129)")))
https://iutripuraadmissions.winnou.net/cache/b077fdb216.php,Failed (Status code: 404)
http://roomroom.com.cn/sites/all/themes/hatch/templates/0ca07bc08d.php,Success
https://philtbsociety.org/4f91f31ae8.php,Success
https://helz.ua/assets/images/8ed4faf605.php,Success
https://wp123.why3s.tw/wp-content/uploads/elementor/custom-icons/-1/689b1e85d0.php,Success
https://gintzi.graphics/wp-content/plugins/background-image-cropper/c2ab1b144e.php,Success
https://arsu.curs.kz/bitrix/admin/e07dada16b.php,Error: HTTPSConnectionPool(host='arsu.curs.kz', port=443): Max retries exceeded with url: /bitrix/admin/e07dada16b.php (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)')))
http://kafe-v-kine.cz/bb91da8105.php,Success
https://shakshope.com/999a27095b.php,Error: HTTPSConnectionPool(host='shakshope.com', port=443): Read timed out. (read timeout=5)
https://francoisbelliot.fr/wp-content/uploads/63728b01db.php,Failed (Status code: 404)
https://bot2.curs.kz/assets/images/5d4cdf0eaf.php,Failed (Status code: 403)
https://sspsonora.gob.mx/cache/a49c3e91a0.php,Error: HTTPSConnectionPool(host='sspsonora.gob.mx', port=443): Max retries exceeded with url: /cache/a49c3e91a0.php (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1129)')))
https://tedarik.web.tr/admin/view/stylesheet/626e1b77e2.php,Error: HTTPSConnectionPool(host='tedarik.web.tr', port=443): Max retries exceeded with url: /admin/view/stylesheet/626e1b77e2.php (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:1129)')))
http://buxta.com.ua/3d21962882.php,Failed (Status code: 403)
https://subra-medical.fr/modules/simpleimportproduct/3044245e98.php,Failed (Status code: 403)
https://arsu.curs.kz/assets/images/e07dada16b.php,Error: HTTPSConnectionPool(host='arsu.curs.kz', port=443): Max retries exceeded with url: /assets/images/e07dada16b.php (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)')))
https://arthall.org/5705a905f3.php,Failed (Status code: 403)
https://ferostal.by/assets/images/87e9e73837.php,Failed (Status code: 403)
https://c-service.me/assets/images/a9764a2f4b.php,Success
https://ganpatmanjufoundation.org/a883580e7f.php,Failed (Status code: 403)
https://cebureau.com/assets/images/3f67de6e02.php,Error: HTTPSConnectionPool(host='cebureau.com', port=443): Max retries exceeded with url: /assets/images/3f67de6e02.php (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1129)')))
https://esilastana.curs.kz/assets/images/f4df6b308d.php,Failed (Status code: 403)
http://lokietrz.pl/1ad1a7c731.php,Failed (Status code: 403)
http://lamaisondulait.com/wp-content/uploads/2024/11/d3682f60f8.php,Success
https://pro-detailing.info:443/0726c4732a.php,Error: HTTPSConnectionPool(host='pro-detailing.info', port=443): Max retries exceeded with url: /0726c4732a.php (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate (_ssl.c:1129)')))
https://mariez-nous.fr/wp-content/uploads/typehub/custom/2000/7bd751f868.php,Success
https://old.ibdciencia.com/modules/simpleimportproduct/f032a11a3c.php,Success
https://wvfg.org/b8dda46f7e.php,Error: HTTPSConnectionPool(host='wvfg.org', port=443): Read timed out. (read timeout=5)
https://enkoltukyikama.com/wp-content/uploads/wpr-addons/forms/f3a1deabb1.php,Failed (Status code: 404)
https://silver-shop.ir/wp-content/plugins/wp-automatic/b2b9f6e584.php,Success
http://petrjanicek.savana-hosting.cz/assets/images/cec89811bc.php,Success
http://otel.tatar/assets/images/453031d98d.php,Failed (Status code: 404)
http://www.thanhtannoodle.com/system/logs/3b3c31a39b.php,Failed (Status code: 403)
https://dimira.kz/883f08eea6.php,Success
https://test.papahair.by:443/assets/images/379025caad.php,Error: HTTPSConnectionPool(host='test.papahair.by', port=443): Max retries exceeded with url: /assets/images/379025caad.php (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1129)')))
http://chnpu.edu.ua/fd26340f6a.php,Failed (Status code: 404)
